name,heightm,weightkg,evos,tags,vs_normal,vs_fire,vs_water,vs_electric,vs_grass,vs_ice,vs_fighting,vs_poison,vs_ground,vs_flying,vs_psychic,vs_bug,vs_rock,vs_ghost,vs_dragon,vs_dark,vs_steel,vs_fairy,types_Ice,types_Flying,types_Ghost,types_Dragon,types_Poison,types_Fire,types_Electric,types_Steel,types_Fighting,types_Bug,types_Dark,types_Ground,types_Fairy,types_Rock,types_Grass,types_Water,types_Psychic,types_Normal,baseStats_hp,baseStats_atk,baseStats_def,baseStats_spa,baseStats_spd,baseStats_spe
rolycoly,0.0020020022,0.0120012,1,0,0.5,0.06666667,0.4666667,0.25,0.4666667,0.20000002,0.5,0.125,0.5,0.06666667,0.25,0.20000002,0.20000002,0.25,0.5,0.20000002,0.4666667,0.20000002,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.11417323,0.1891892,0.18367346,0.16304348,0.13043478,0.12820514
carkol,0.01001001,0.078007795,1,0,0.5,0.0,1.0,0.25,0.20000002,0.06666667,0.5,0.125,1.0,0.06666667,0.25,0.06666667,0.4666667,0.25,0.5,0.20000002,0.20000002,0.06666667,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.31102362,0.2972973,0.34693876,0.27173913,0.2173913,0.23076925
coalossal,0.027027026,0.31053102,0,0,0.5,0.0,1.0,0.25,0.20000002,0.06666667,0.5,0.125,1.0,0.06666667,0.25,0.06666667,0.4666667,0.25,0.5,0.20000002,0.20000002,0.06666667,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.42913386,0.4054054,0.46938774,0.3804348,0.3043478,0.12820514
coalossalgmax,0.4194194,0.0,0,0,0.5,0.0,1.0,0.25,0.20000002,0.06666667,0.5,0.125,1.0,0.06666667,0.25,0.06666667,0.4666667,0.25,0.5,0.20000002,0.20000002,0.06666667,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.42913386,0.4054054,0.46938774,0.3804348,0.3043478,0.12820514
applin,0.001001001,0.00050004997,1,0,1.0,0.20000002,0.0,0.0625,0.0,1.0,0.25,0.5,0.125,0.4666667,0.25,0.4666667,0.20000002,0.25,1.0,0.20000002,0.20000002,0.4666667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.15354331,0.1891892,0.30612245,0.16304348,0.086956516,0.07692308
flapple,0.0020020022,0.0010000999,0,0,1.0,0.20000002,0.0,0.0625,0.0,1.0,0.25,0.5,0.125,0.4666667,0.25,0.4666667,0.20000002,0.25,1.0,0.20000002,0.20000002,0.4666667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.27165353,0.5675676,0.30612245,0.46195656,0.17391305,0.33333334
flapplegmax,0.23923923,0.0,0,0,1.0,0.20000002,0.0,0.0625,0.0,1.0,0.25,0.5,0.125,0.4666667,0.25,0.4666667,0.20000002,0.25,1.0,0.20000002,0.20000002,0.4666667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.27165353,0.5675676,0.30612245,0.46195656,0.17391305,0.33333334
appletun,0.003003003,0.013001299,0,0,1.0,0.20000002,0.0,0.0625,0.0,1.0,0.25,0.5,0.125,0.4666667,0.25,0.4666667,0.20000002,0.25,1.0,0.20000002,0.20000002,0.4666667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.42913386,0.43243244,0.30612245,0.48913044,0.26086956,0.12820514
appletungmax,0.23923923,0.0,0,0,1.0,0.20000002,0.0,0.0625,0.0,1.0,0.25,0.5,0.125,0.4666667,0.25,0.4666667,0.20000002,0.25,1.0,0.20000002,0.20000002,0.4666667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.42913386,0.43243244,0.30612245,0.48913044,0.26086956,0.12820514
silicobra,0.021021022,0.007600759,1,0,1.0,0.20000002,0.4666667,0.0,0.4666667,0.4666667,0.25,0.125,0.25,0.20000002,0.25,0.20000002,0.06666667,0.25,0.5,0.20000002,0.20000002,0.20000002,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.2007874,0.28108108,0.28571427,0.13586956,0.13043478,0.21025641
sandaconda,0.037037037,0.06550655,0,0,1.0,0.20000002,0.4666667,0.0,0.4666667,0.4666667,0.25,0.125,0.25,0.20000002,0.25,0.20000002,0.06666667,0.25,0.5,0.20000002,0.20000002,0.20000002,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.27952754,0.55135137,0.48979592,0.29891306,0.2173913,0.33846155
sandacondagmax,0.21921921,0.0,0,0,1.0,0.20000002,0.4666667,0.0,0.4666667,0.4666667,0.25,0.125,0.25,0.20000002,0.25,0.20000002,0.06666667,0.25,0.5,0.20000002,0.20000002,0.20000002,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.27952754,0.55135137,0.48979592,0.29891306,0.2173913,0.33846155
cramorant,0.007007007,0.018001799,0,0,1.0,0.06666667,0.06666667,1.0,0.20000002,0.20000002,0.125,0.25,0.0,0.20000002,0.25,0.06666667,0.4666667,0.25,0.5,0.20000002,0.06666667,0.20000002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.27165353,0.43243244,0.20408162,0.4076087,0.32608694,0.41025642
cramorantgulping,0.007007007,0.018001799,0,0,1.0,0.06666667,0.06666667,1.0,0.20000002,0.20000002,0.125,0.25,0.0,0.20000002,0.25,0.06666667,0.4666667,0.25,0.5,0.20000002,0.06666667,0.20000002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.27165353,0.43243244,0.20408162,0.4076087,0.32608694,0.41025642
cramorantgorging,0.007007007,0.018001799,0,0,1.0,0.06666667,0.06666667,1.0,0.20000002,0.20000002,0.125,0.25,0.0,0.20000002,0.25,0.06666667,0.4666667,0.25,0.5,0.20000002,0.06666667,0.20000002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.27165353,0.43243244,0.20408162,0.4076087,0.32608694,0.41025642
arrokuda,0.004004004,0.0010000999,1,0,1.0,0.06666667,0.06666667,0.5,0.4666667,0.06666667,0.25,0.25,0.25,0.20000002,0.25,0.20000002,0.20000002,0.25,0.5,0.20000002,0.06666667,0.20000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.15748031,0.31351352,0.14285713,0.16304348,0.043478265,0.31282052
barraskewda,0.01201201,0.030002998,0,0,1.0,0.06666667,0.06666667,0.5,0.4666667,0.06666667,0.25,0.25,0.25,0.20000002,0.25,0.20000002,0.20000002,0.25,0.5,0.20000002,0.06666667,0.20000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23622048,0.6378379,0.22448978,0.27173913,0.13043478,0.6717949
toxel,0.003003003,0.011001099,1,0,1.0,0.20000002,0.20000002,0.125,0.06666667,0.20000002,0.125,0.125,1.0,0.06666667,0.5,0.06666667,0.20000002,0.25,0.5,0.20000002,0.06666667,0.06666667,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.15354331,0.17837839,0.12244897,0.23913045,0.06521739,0.17948718
toxtricity,0.015015014,0.040003996,0,0,1.0,0.20000002,0.20000002,0.125,0.06666667,0.20000002,0.125,0.125,1.0,0.06666667,0.5,0.06666667,0.20000002,0.25,0.5,0.20000002,0.06666667,0.06666667,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2913386,0.5027027,0.26530612,0.56521744,0.2173913,0.35897437
toxtricitylowkey,0.015015014,0.040003996,0,0,1.0,0.20000002,0.20000002,0.125,0.06666667,0.20000002,0.125,0.125,1.0,0.06666667,0.5,0.06666667,0.20000002,0.25,0.5,0.20000002,0.06666667,0.06666667,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2913386,0.5027027,0.26530612,0.56521744,0.2173913,0.35897437
toxtricitygmax,0.23923923,0.0,0,0,1.0,0.20000002,0.20000002,0.125,0.06666667,0.20000002,0.125,0.125,1.0,0.06666667,0.5,0.06666667,0.20000002,0.25,0.5,0.20000002,0.06666667,0.06666667,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2913386,0.5027027,0.26530612,0.56521744,0.2173913,0.35897437
toxtricitylowkeygmax,0.23923923,0.0,0,0,1.0,0.20000002,0.20000002,0.125,0.06666667,0.20000002,0.125,0.125,1.0,0.06666667,0.5,0.06666667,0.20000002,0.25,0.5,0.20000002,0.06666667,0.06666667,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2913386,0.5027027,0.26530612,0.56521744,0.2173913,0.35897437
sizzlipede,0.0060060057,0.0010000999,1,0,1.0,0.20000002,0.4666667,0.25,0.0,0.06666667,0.125,0.25,0.25,0.4666667,0.25,0.06666667,1.0,0.25,0.5,0.20000002,0.06666667,0.06666667,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.19291338,0.3243243,0.16326529,0.2173913,0.13043478,0.20512821
centiskorch,0.029029028,0.12001199,0,0,1.0,0.20000002,0.4666667,0.25,0.0,0.06666667,0.125,0.25,0.25,0.4666667,0.25,0.06666667,1.0,0.25,0.5,0.20000002,0.06666667,0.06666667,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.38976377,0.5945946,0.24489795,0.43478262,0.3043478,0.30769232
centiskorchgmax,0.7497497,0.0,0,0,1.0,0.20000002,0.4666667,0.25,0.0,0.06666667,0.125,0.25,0.25,0.4666667,0.25,0.06666667,1.0,0.25,0.5,0.20000002,0.06666667,0.06666667,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.38976377,0.5945946,0.24489795,0.43478262,0.3043478,0.30769232
clobbopus,0.0050050053,0.0040003997,1,0,1.0,0.20000002,0.20000002,0.25,0.20000002,0.20000002,0.25,0.25,0.25,0.4666667,0.5,0.06666667,0.06666667,0.25,0.5,0.06666667,0.20000002,0.4666667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.19291338,0.34054053,0.22448978,0.2173913,0.13043478,0.13846155
grapploct,0.015015014,0.039003897,0,0,1.0,0.20000002,0.20000002,0.25,0.20000002,0.20000002,0.25,0.25,0.25,0.4666667,0.5,0.06666667,0.06666667,0.25,0.5,0.06666667,0.20000002,0.4666667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.31102362,0.6108108,0.34693876,0.32608694,0.26086956,0.1897436
sinistea,0.0,0.00020001999,1,0,0.0,0.20000002,0.20000002,0.25,0.20000002,0.20000002,0.0,0.125,0.25,0.20000002,0.25,0.06666667,0.20000002,0.5,0.5,0.4666667,0.20000002,0.20000002,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15354331,0.21621622,0.16326529,0.34782606,0.14782608,0.23076925
sinisteaantique,0.0,0.00020001999,1,0,0.0,0.20000002,0.20000002,0.25,0.20000002,0.20000002,0.0,0.125,0.25,0.20000002,0.25,0.06666667,0.20000002,0.5,0.5,0.4666667,0.20000002,0.20000002,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15354331,0.21621622,0.16326529,0.34782606,0.14782608,0.23076925
polteageist,0.001001001,0.00040003998,0,0,0.0,0.20000002,0.20000002,0.25,0.20000002,0.20000002,0.0,0.125,0.25,0.20000002,0.25,0.06666667,0.20000002,0.5,0.5,0.4666667,0.20000002,0.20000002,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23228347,0.3243243,0.24489795,0.67391306,0.40869564,0.33333334
polteageistantique,0.001001001,0.00040003998,0,0,0.0,0.20000002,0.20000002,0.25,0.20000002,0.20000002,0.0,0.125,0.25,0.20000002,0.25,0.06666667,0.20000002,0.5,0.5,0.4666667,0.20000002,0.20000002,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23228347,0.3243243,0.24489795,0.67391306,0.40869564,0.33333334
hatenna,0.003003003,0.00340034,1,0,1.0,0.20000002,0.20000002,0.25,0.20000002,0.20000002,0.125,0.25,0.25,0.20000002,0.125,0.4666667,0.20000002,0.5,0.5,0.4666667,0.20000002,0.20000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.16141732,0.13513514,0.16326529,0.25,0.14347826,0.17435898
hattrem,0.0050050053,0.00480048,1,0,1.0,0.20000002,0.20000002,0.25,0.20000002,0.20000002,0.125,0.25,0.25,0.20000002,0.125,0.4666667,0.20000002,0.5,0.5,0.4666667,0.20000002,0.20000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.22047244,0.1891892,0.24489795,0.4130435,0.23043476,0.22564104
hatterene,0.02002002,0.0051005096,0,0,1.0,0.20000002,0.20000002,0.25,0.20000002,0.20000002,0.0625,0.5,0.25,0.20000002,0.125,0.20000002,0.20000002,0.5,0.0,0.20000002,0.4666667,0.20000002,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.22047244,0.45945945,0.36734694,0.6847826,0.36086953,0.12307693
hatterenegmax,0.25925925,0.0,0,0,1.0,0.20000002,0.20000002,0.25,0.20000002,0.20000002,0.0625,0.5,0.25,0.20000002,0.125,0.20000002,0.20000002,0.5,0.0,0.20000002,0.4666667,0.20000002,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.22047244,0.45945945,0.36734694,0.6847826,0.36086953,0.12307693
impidimp,0.003003003,0.0055005495,1,0,1.0,0.20000002,0.20000002,0.25,0.20000002,0.20000002,0.25,0.5,0.25,0.20000002,0.0,0.20000002,0.20000002,0.125,0.0,0.0,0.4666667,0.4666667,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.17322835,0.21621622,0.10204081,0.24456523,0.086956516,0.23076925
morgrem,0.007007007,0.012501249,1,0,1.0,0.20000002,0.20000002,0.25,0.20000002,0.20000002,0.25,0.5,0.25,0.20000002,0.0,0.20000002,0.20000002,0.125,0.0,0.0,0.4666667,0.4666667,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.2519685,0.2972973,0.16326529,0.35326087,0.1521739,0.33333334
grimmsnarl,0.014014013,0.061006095,0,0,1.0,0.20000002,0.20000002,0.25,0.20000002,0.20000002,0.25,0.5,0.25,0.20000002,0.0,0.20000002,0.20000002,0.125,0.0,0.0,0.4666667,0.4666667,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.37007874,0.62162167,0.24489795,0.46195656,0.23913042,0.2820513
grimmsnarlgmax,0.3193193,0.0,0,0,1.0,0.20000002,0.20000002,0.25,0.20000002,0.20000002,0.25,0.5,0.25,0.20000002,0.0,0.20000002,0.20000002,0.125,0.0,0.0,0.4666667,0.4666667,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.37007874,0.62162167,0.24489795,0.46195656,0.23913042,0.2820513
obstagoon,0.015015014,0.046004597,0,0,1.0,0.20000002,0.20000002,0.25,0.20000002,0.20000002,1.0,0.25,0.25,0.20000002,0.0,0.4666667,0.20000002,0.0,0.5,0.06666667,0.20000002,0.4666667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.36220473,0.45945945,0.39183673,0.27173913,0.26521736,0.46153846
perrserker,0.007007007,0.028002799,0,0,0.5,0.4666667,0.20000002,0.25,0.06666667,0.06666667,0.5,0.0,0.5,0.06666667,0.125,0.06666667,0.06666667,0.25,0.25,0.20000002,0.06666667,0.06666667,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.27165353,0.5675676,0.3877551,0.2173913,0.17391305,0.23076925
cursola,0.009009008,0.00040003998,0,0,0.0,0.20000002,0.20000002,0.25,0.20000002,0.20000002,0.0,0.125,0.25,0.20000002,0.25,0.06666667,0.20000002,0.5,0.5,0.4666667,0.20000002,0.20000002,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23228347,0.48648646,0.18367346,0.7336957,0.47826087,0.12820514
sirfetchd,0.007007007,0.11701169,0,0,1.0,0.20000002,0.20000002,0.25,0.20000002,0.20000002,0.25,0.25,0.25,0.4666667,0.5,0.06666667,0.06666667,0.25,0.5,0.06666667,0.20000002,0.4666667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.24015749,0.70270276,0.36734694,0.31521738,0.26956522,0.30769232
mrrime,0.014014013,0.058205817,0,0,1.0,0.4666667,0.20000002,0.25,0.20000002,0.06666667,0.25,0.25,0.25,0.20000002,0.125,0.4666667,0.4666667,0.5,0.5,0.4666667,0.4666667,0.20000002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.31102362,0.43243244,0.28571427,0.5434783,0.34782606,0.33333334
runerigus,0.015015014,0.066606656,0,0,0.0,0.20000002,0.4666667,0.0,0.4666667,0.4666667,0.0,0.0625,0.25,0.20000002,0.25,0.06666667,0.06666667,0.5,0.5,0.4666667,0.20000002,0.20000002,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.22440945,0.48648646,0.57142854,0.2173913,0.3695652,0.12820514
milcery,0.001001001,0.00030003,1,0,1.0,0.20000002,0.20000002,0.25,0.20000002,0.20000002,0.125,0.5,0.25,0.20000002,0.25,0.06666667,0.20000002,0.25,0.0,0.06666667,0.4666667,0.20000002,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.17322835,0.1891892,0.14285713,0.2173913,0.17826088,0.14871795
alcremie,0.0020020022,0.00050004997,0,0,1.0,0.20000002,0.20000002,0.25,0.20000002,0.20000002,0.125,0.5,0.25,0.20000002,0.25,0.06666667,0.20000002,0.25,0.0,0.06666667,0.4666667,0.20000002,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2519685,0.2972973,0.28571427,0.5434783,0.43913043,0.3025641
alcremiegmax,0.2992993,0.0,0,0,1.0,0.20000002,0.20000002,0.25,0.20000002,0.20000002,0.125,0.5,0.25,0.20000002,0.25,0.06666667,0.20000002,0.25,0.0,0.06666667,0.4666667,0.20000002,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2519685,0.2972973,0.28571427,0.5434783,0.43913043,0.3025641
falinks,0.029029028,0.062006194,0,0,1.0,0.20000002,0.20000002,0.25,0.20000002,0.20000002,0.25,0.25,0.25,0.4666667,0.5,0.06666667,0.06666667,0.25,0.5,0.06666667,0.20000002,0.4666667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.2519685,0.51351357,0.3877551,0.32608694,0.17391305,0.35897437
pincurchin,0.0020020022,0.0010000999,0,0,1.0,0.20000002,0.20000002,0.125,0.20000002,0.20000002,0.25,0.25,0.5,0.06666667,0.25,0.20000002,0.20000002,0.25,0.5,0.20000002,0.06666667,0.20000002,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.18503937,0.51891893,0.36734694,0.44021738,0.2826087,0.051282056
snom,0.0020020022,0.0038003796,1,0,1.0,1.0,0.20000002,0.25,0.06666667,0.06666667,0.25,0.25,0.125,0.4666667,0.25,0.20000002,1.0,0.25,0.5,0.20000002,0.4666667,0.20000002,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.11417323,0.10810812,0.12244897,0.19021739,0.043478265,0.07692308
frosmoth,0.01201201,0.042004198,0,0,1.0,1.0,0.20000002,0.25,0.06666667,0.06666667,0.25,0.25,0.125,0.4666667,0.25,0.20000002,1.0,0.25,0.5,0.20000002,0.4666667,0.20000002,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.27165353,0.3243243,0.22448978,0.625,0.3043478,0.30769232
stonjourner,0.024024025,0.52005196,0,0,0.5,0.06666667,0.4666667,0.25,0.4666667,0.20000002,0.5,0.125,0.5,0.06666667,0.25,0.20000002,0.20000002,0.25,0.5,0.20000002,0.4666667,0.20000002,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.38976377,0.6486487,0.53061223,0.054347828,0.0,0.33333334
eiscue,0.013013012,0.0890089,0,0,1.0,0.4666667,0.20000002,0.25,0.20000002,0.06666667,0.5,0.25,0.25,0.20000002,0.25,0.20000002,0.4666667,0.25,0.5,0.20000002,0.4666667,0.20000002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2913386,0.4054054,0.42857143,0.29891306,0.3043478,0.23076925
eiscuenoice,0.013013012,0.0890089,0,0,1.0,0.4666667,0.20000002,0.25,0.20000002,0.06666667,0.5,0.25,0.25,0.20000002,0.25,0.20000002,0.4666667,0.25,0.5,0.20000002,0.4666667,0.20000002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2913386,0.4054054,0.26530612,0.29891306,0.13043478,0.64102566
indeedee,0.008008007,0.028002799,0,0,1.0,0.20000002,0.20000002,0.25,0.20000002,0.20000002,0.25,0.25,0.25,0.20000002,0.125,0.4666667,0.20000002,0.0,0.5,0.4666667,0.20000002,0.20000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.23228347,0.3243243,0.20408162,0.5163044,0.32608694,0.46153846
indeedeef,0.008008007,0.028002799,0,0,1.0,0.20000002,0.20000002,0.25,0.20000002,0.20000002,0.25,0.25,0.25,0.20000002,0.125,0.4666667,0.20000002,0.0,0.5,0.4666667,0.20000002,0.20000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.27165353,0.27027026,0.24489795,0.46195656,0.3695652,0.41025642
morpeko,0.0020020022,0.0030003,0,0,1.0,0.20000002,0.20000002,0.125,0.20000002,0.20000002,0.5,0.25,0.5,0.06666667,0.0,0.4666667,0.20000002,0.125,0.5,0.06666667,0.06666667,0.4666667,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.22440945,0.48648646,0.21632652,0.32608694,0.16521738,0.4717949
morpekohangry,0.0020020022,0.0030003,0,0,1.0,0.20000002,0.20000002,0.125,0.20000002,0.20000002,0.5,0.25,0.5,0.06666667,0.0,0.4666667,0.20000002,0.125,0.5,0.06666667,0.06666667,0.4666667,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.22440945,0.48648646,0.21632652,0.32608694,0.16521738,0.4717949
cufant,0.011011011,0.10000999,1,0,0.5,0.4666667,0.20000002,0.25,0.06666667,0.06666667,0.5,0.0,0.5,0.06666667,0.125,0.06666667,0.06666667,0.25,0.25,0.20000002,0.06666667,0.06666667,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.27952754,0.4054054,0.17959182,0.16304348,0.12608695,0.17948718
copperajah,0.029029028,0.65006495,0,0,0.5,0.4666667,0.20000002,0.25,0.06666667,0.06666667,0.5,0.0,0.5,0.06666667,0.125,0.06666667,0.06666667,0.25,0.25,0.20000002,0.06666667,0.06666667,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.47637796,0.6756757,0.26122448,0.3804348,0.21304347,0.12820514
copperajahgmax,0.22922923,0.0,0,0,0.5,0.4666667,0.20000002,0.25,0.06666667,0.06666667,0.5,0.0,0.5,0.06666667,0.125,0.06666667,0.06666667,0.25,0.25,0.20000002,0.06666667,0.06666667,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.47637796,0.6756757,0.26122448,0.3804348,0.21304347,0.12820514
dracozolt,0.017017016,0.19001898,0,0,1.0,0.06666667,0.06666667,0.0625,0.06666667,0.4666667,0.25,0.25,0.5,0.06666667,0.25,0.20000002,0.20000002,0.25,1.0,0.20000002,0.06666667,0.4666667,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.3503937,0.51351357,0.34693876,0.3804348,0.2173913,0.35897437
arctozolt,0.022022022,0.150015,0,0,1.0,0.4666667,0.20000002,0.125,0.20000002,0.06666667,0.5,0.25,0.5,0.06666667,0.25,0.20000002,0.4666667,0.25,0.5,0.20000002,0.20000002,0.20000002,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.3503937,0.51351357,0.34693876,0.43478262,0.26086956,0.25641027
dracovish,0.022022022,0.21502149,0,0,1.0,0.0,0.0,0.25,0.20000002,0.20000002,0.25,0.25,0.25,0.20000002,0.25,0.20000002,0.20000002,0.25,1.0,0.20000002,0.06666667,0.4666667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.3503937,0.45945945,0.3877551,0.32608694,0.26086956,0.35897437
arctovish,0.019019019,0.17501749,0,0,1.0,0.20000002,0.06666667,0.5,0.4666667,0.0,0.5,0.25,0.25,0.20000002,0.25,0.20000002,0.4666667,0.25,0.5,0.20000002,0.20000002,0.20000002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.3503937,0.45945945,0.3877551,0.3804348,0.3043478,0.25641027
duraludon,0.017017016,0.040003996,0,0,0.5,0.20000002,0.06666667,0.125,0.0,0.20000002,0.5,0.0,0.5,0.06666667,0.125,0.06666667,0.06666667,0.25,0.5,0.20000002,0.06666667,0.20000002,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.27165353,0.48648646,0.4489796,0.5978261,0.13043478,0.41025642
duraludongmax,0.4294294,0.0,0,0,0.5,0.20000002,0.06666667,0.125,0.0,0.20000002,0.5,0.0,0.5,0.06666667,0.125,0.06666667,0.06666667,0.25,0.5,0.20000002,0.06666667,0.20000002,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.27165353,0.48648646,0.4489796,0.5978261,0.13043478,0.41025642
dreepy,0.004004004,0.0020001999,1,0,0.0,0.06666667,0.06666667,0.125,0.06666667,0.4666667,0.0,0.125,0.25,0.20000002,0.25,0.06666667,0.20000002,0.5,1.0,0.4666667,0.20000002,0.4666667,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106299214,0.2972973,0.10204081,0.16304348,0.043478265,0.3948718
drakloak,0.013013012,0.011001099,1,0,0.0,0.06666667,0.06666667,0.125,0.06666667,0.4666667,0.0,0.125,0.25,0.20000002,0.25,0.06666667,0.20000002,0.5,1.0,0.4666667,0.20000002,0.4666667,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26377952,0.4054054,0.18367346,0.27173913,0.13043478,0.49743593
dragapult,0.029029028,0.050004996,0,0,0.0,0.06666667,0.06666667,0.125,0.06666667,0.4666667,0.0,0.125,0.25,0.20000002,0.25,0.06666667,0.20000002,0.5,1.0,0.4666667,0.20000002,0.4666667,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3425197,0.62162167,0.28571427,0.48913044,0.23913042,0.7025641
zacian,0.027027026,0.11001099,0,1,1.0,0.20000002,0.20000002,0.25,0.20000002,0.20000002,0.125,0.5,0.25,0.20000002,0.25,0.06666667,0.20000002,0.25,0.0,0.06666667,0.4666667,0.20000002,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.35826772,0.6756757,0.4489796,0.3804348,0.41304344,0.6820513
zaciancrowned,0.027027026,0.35503548,0,0,0.5,0.4666667,0.20000002,0.25,0.06666667,0.06666667,0.25,0.0,0.5,0.06666667,0.125,0.0,0.06666667,0.25,0.0,0.06666667,0.20000002,0.06666667,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.35826772,0.89189196,0.4489796,0.3804348,0.41304344,0.73333335
zamazenta,0.028028028,0.21002099,0,1,1.0,0.20000002,0.20000002,0.25,0.20000002,0.20000002,0.25,0.25,0.25,0.4666667,0.5,0.06666667,0.06666667,0.25,0.5,0.06666667,0.20000002,0.4666667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.35826772,0.6756757,0.4489796,0.3804348,0.41304344,0.6820513
